positive_prob,neutral_prob,negative_prob
0.43783435,0.561324,8.4173627e-4
0.0012222716,0.99542564,0.0033520935
0.06806093,0.865105,0.0668341
0.00073165770000000005,0.99116474,0.008103607
6.525419e-4,0.0031012176,0.9962463
0.004313259,0.5561835,0.43950328
0.0092286505,0.49263093,0.49814042
5.3991075e-4,0.001842121,0.9976179
8.8210026e-4,0.99818414,9.33741e-4
0.0016190687,3.7438737e-4,0.9980065
9.296158e-4,0.9985629,5.0753535e-4
0.7849984,0.21168192,0.003319603
8.811384e-4,0.9977968,0.0013221098
0.0022335895,0.99747133,2.950971e-4
0.0099836495,0.004991032,0.98502535
0.080107465,0.9188981,9.944022e-4
0.0029046957,0.028682359,0.96841294
7.0825376e-4,0.9155522,0.08373958
0.15993764,0.8368357,0.0032267242
8.9396135e-4,0.9986351,4.709958e-4
0.0017746502,0.99773407,4.912128e-4
6.374568e-4,0.99856913,7.9337996e-4
0.014422596,0.9851254,4.5199812e-4
0.037194427,0.96236867,4.3692286e-4
0.0012105273,0.9981743,6.152245e-4
0.0023980318,0.9962769,0.0013250528
0.02558489,0.972181,0.002234038
0.0016048494,0.99803203,3.630536e-4
0.0024661303,0.99726474,2.6918366e-4
0.001129384,0.9984547,4.158855e-4
0.008242095,0.99138826,3.6968954e-4
0.53383243,0.46550158,6.659926e-4
0.0026316138,0.9969309,4.3743558e-4
0.0011118533,0.9964013,0.002486803
0.0052843294,0.0036874101,0.99102825
0.0077943723,0.9914717,7.340201e-4
0.026161753,0.9602638,0.013574492
0.0038071037,0.9943479,0.0018449662
0.017418403,0.98049945,0.0020821567
0.011360174,0.98752624,0.0011135647
0.9496291,0.014639265,0.035731602
0.0075732702,0.99063396,0.0017928219
0.49751803,0.40517575,0.09730624
0.020953648,0.6376917,0.3413546
0.0206385,0.9649313,0.01443025
0.0044279587,0.9930561,0.0025159528
0.001402962,0.004005909,0.9945911
0.0037332233,0.9950996,0.001167147
0.004580407,0.9951043,3.1533334e-4
0.055842508,0.94273883,0.0014186312
0.99685526,0.0026811205,4.6362073e-4
0.0010221294,0.045051984,0.9539259
0.009339133,0.34864655,0.6420143
0.015877657,0.98219645,0.0019258634
0.0021250588,0.99664646,0.00122849
0.00248033,0.97871417,0.018805522
7.017375e-4,0.99840695,8.913269e-4
0.65059245,0.3443313,0.005076296
0.002178036,0.9927838,0.0050382945
0.0023747296,0.9962446,0.0013806531
0.001911481,0.9974667,6.218455e-4
0.003578704,0.9946801,0.0017412127
0.00523164,0.73308396,0.2616844
0.0011591765,0.9980959,7.4488943e-4
0.0019144043,0.99673873,0.0013468522
0.0029733535,0.9858943,0.011132295
8.8887976e-4,0.9819903,0.017120881
0.9916707,0.0067032124,0.0016260466
0.99850804,0.0010001591,4.918457e-4
0.9987633,5.628646e-4,6.738486e-4
0.0010544991,0.99506515,0.003880375
0.0012143318,0.033226244,0.96555936
0.002503239,0.98439956,0.013097318
0.6945392,0.30133444,0.004126381
0.9930269,0.0061454237,8.2753063e-4
0.0011002299,0.99789727,0.0010025192
7.656087e-4,8.646009e-4,0.99836975
0.058115255,0.6593868,0.28249803
0.45655197,0.0064324895,0.53701556
0.0054564425,0.989249,0.0052946336
8.5838983e-4,0.011787079,0.9873546
0.99154425,3.6034183e-4,0.008095353
8.125265e-4,0.0021992335,0.99698824
0.8368315,0.14259543,0.020573085
0.95517147,0.04094447,0.0038840869
0.015060193,0.1106111,0.87432873
0.006580486,0.48615888,0.5072606
0.0043294984,0.16039252,0.835278
0.99033195,0.009317967,3.50071e-4
0.0020758947,0.9947072,0.0032168005
0.007483656,0.9790715,0.013444925
0.053598486,0.94173205,0.0046694754
0.9376475,0.061139613,0.001212939
0.0147980945,0.984227,9.748578e-4
0.23516288,0.7629171,0.0019200201
0.1222858,0.44696867,0.43074554
0.0011261132,0.9975731,0.0013007981
0.0011795867,0.0016280906,0.9971923
0.001841436,0.99299437,0.005164172
0.025118273,0.9685735,0.006308244
0.012062264,0.98686033,0.001077362
0.059657358,0.09981043,0.8405322
0.99728334,8.441741e-4,0.0018724732
9.202792e-4,0.0031315328,0.99594826
0.029896552,0.9356877,0.034415673
0.0012596596,0.9971873,0.0015529685
0.22542341,0.707816,0.06676057
0.5968592,0.3740787,0.029062113
0.8116474,0.038928267,0.14942431
0.0034617528,0.58446455,0.41207376
0.0011949434,0.13675135,0.8620537
0.0068031023,0.9915018,0.0016950782
0.09418765,0.79087454,0.11493776
0.0034586047,0.021343555,0.97519785
0.02385339,0.7781129,0.1980338
0.002907121,0.48701662,0.5100763
6.6780945e-4,0.003439812,0.9958924
0.0016292594,0.92709833,0.07127241
0.002506145,0.039910283,0.95758355
5.185537e-4,7.400748e-4,0.99874145
0.007132171,0.084253356,0.9086145
0.9688729,0.0026727275,0.028454313
0.0017297048,7.376815e-4,0.9975326
0.017279662,0.11861068,0.86410964
8.85623e-4,0.0037073393,0.9954071
0.005290448,0.96646744,0.028242087
0.009314402,0.86747444,0.123211116
0.008227441,0.1970466,0.794726
0.0024018676,0.9893693,0.00822886
0.0032236327,0.5704952,0.42628118
0.0018101325,0.99281585000000006,0.0053739976
9.849924e-4,4.553926e-4,0.99855965
7.090223e-4,0.98927337,0.010017582
0.0077092326,0.99191827,3.724787e-4
0.98291934,0.014908049,0.002172613
0.5070136,0.36864075,0.124345616
6.3284574e-4,0.9975988,0.0017684428
6.768377e-4,0.9955557,0.0037674368
0.0063392622,0.99282736,8.333741e-4
0.6150246,0.38412324,8.5216254e-4
5.113212e-4,0.01882011,0.9806686
0.0027596357,0.9915631,0.0056773284
0.0066635543,0.99231917,0.0010171643
0.018042557,0.39026666,0.5916907
0.027515108,0.8016446,0.17084031
0.0016210958,0.99580896,0.0025699718
0.0033416692,0.9925984,0.004059892
0.017116573,0.97040814,0.012475208
0.105110526,0.07445985,0.8204296
0.9787725,0.018716242,0.002511259
0.044538308,0.3413358,0.6141259
0.0034586047,0.021343555,0.97519785
0.0034446768,0.0341456,0.9624098
0.9987159,3.4315113e-4,9.410482e-4
0.012590702,0.23904608,0.74836326
0.015689636,0.98338646,9.2382845e-4
0.9958181,0.0025399365,0.0016420392
0.019302392,0.056730665,0.92396694
0.44352314,0.55278796,0.0036889096
0.9987502,6.9523905e-4,5.545808e-4
0.0049940655,0.9905599,0.004445952
0.007271381,0.9921678,5.608098e-4
0.059551638,0.9394533,9.950849e-4
0.99865085,8.435358e-4,5.056335e-4
0.005323158,0.99418914,4.8765747e-4
0.005580487,0.8868911,0.10752835
0.008150201,0.9913173,5.324801e-4
0.0066932,0.98980474,0.0035020446
0.99729925,0.0017459391,9.5478253e-4
0.99773186,8.939018e-4,0.0013742213
0.022775384,0.029812118,0.9474125
0.997232,0.0013020647,0.0014658506
0.96171176,0.034436714,0.003851536
0.9957216,0.0019171227,0.0023613316
0.0054937233,0.53900915,0.4554971
0.0012120367,0.016281327,0.98250663
0.007930037,0.9902947,0.0017752803
0.027889324,0.00434679,0.96776384
0.6021242,0.36679623,0.03107947
0.002504468,5.711976e-4,0.99692434
0.0039354535,0.1000686,0.895996
0.1554488,0.023038752,0.8215124
0.008428699,0.9759045,0.015666699
0.9968348,0.0027016026,4.6355618e-4
0.0019610692,0.98581356,0.012225456000000001
0.8153703,0.18321857,0.001411155
5.1078066e-4,0.00219921,0.99729
0.008486256,0.018894598,0.9726192
8.12065e-4,0.98153436,0.017653555
9.2148094e-4,0.9984983,5.801383e-4
0.018148404,0.977671,0.0041805436
0.99193853,0.004104125,0.0039573465
0.008591455,0.6042752,0.3871333
0.0032773558,0.002922697,0.9938
0.80950516,0.17815866,0.012336171
0.0011639904,4.8443963e-4,0.9983516
0.0046929647,0.9949149,3.9204906e-4
0.0887952,0.91029435,9.1043534e-4
0.018353185,0.59328413,0.38836268
0.0017057824,0.028557288,0.9697369
0.688748,0.00769671,0.30355525
0.9807124,0.018868271,4.1940506e-4
0.0016686342,5.4979295e-4,0.9977816
0.9976211,0.0013853826,9.934863e-4
0.24692278,0.7515737,0.00150352
0.123785906,0.8728907,0.0033233564
0.9882941,0.008830328,0.0028755318
0.008209907,0.13383017,0.8579599
0.01747587,0.98004526,0.002478869
0.01709153,0.9823484,5.601029e-4
0.013570409,0.97628856,0.010141053
0.002131535,0.9968111,0.0010573274
0.026093647,0.9721531,0.0017533157
0.04855885,0.94812715,0.0033139754
0.078635134,0.91842514,0.0029397057
0.98600775,0.013557664,4.3451416e-4
0.029687857,0.86853975,0.101772375
0.005702341,0.98512876,0.00916888
0.41469088,0.5679574,0.017351788
0.87113214,0.12626238,0.002605418
0.85185665,0.14519729,0.0029460215
0.016039189,0.982989,9.7175315e-4
0.9980057,0.0012464492,7.478278e-4
0.00593995,0.54714656,0.4469135
0.34182698,0.6566542,0.001518851
0.0037532153,0.4768478,0.519399
0.008154541,0.9041547,0.08769073
0.04962166,0.9471693,0.0032091069
0.9899052,0.0017505087,0.008344347
0.99470526,0.0031762777,0.0021185626
0.026728988,0.9601721,0.013098882
0.074774794,0.908425,0.016800223
0.052744012,0.93056667,0.016689345
0.0020659221,0.0011134975,0.99682057
0.23818937,0.4544215,0.30738914
0.8236147,0.17561641,7.688967e-4
0.9341663,0.06403747,0.0017963089
0.74923545,0.0012413284,0.24952324
0.97921467,0.019933363,8.5194217e-4
0.9972549,0.002250616,4.944744e-4
0.021141382,0.9745473,0.004311206
0.97645265,0.017525306,0.006022127
0.993009,0.0063555264,6.3557865e-4
0.0070784944,0.94285065,0.050070908
0.0011627713,0.010735591,0.9881016
0.0046149013,4.7529239e-4,0.9949098
0.12908909,0.84513557,0.025775265
0.0012397838,0.99803776,7.223978e-4
9.7238197e-4,0.9973381,0.0016894822
0.0039945384,0.99554294,4.6247905e-4
0.001253088,0.9979905,7.5643556e-4
0.11701321,0.88106525,0.0019215532
0.870387,0.12888609,7.269675e-4
0.0018407841,0.99736834,7.909506e-4
8.3259656e-4,0.99852777,6.3962257e-4
0.0015566205,0.99510574,0.0033376303
0.84363407,0.15576598,5.9992203e-4
0.9972139,0.0023144085,4.717574e-4
0.044723783,0.9543049,9.7129744e-4
0.0028943105,0.99434125,0.0027644648
0.9883869,0.011109379,5.037055e-4
0.9983588,8.70285e-4,7.7091396e-4
0.9981396,0.0013357003,5.2466325e-4
0.9680703,0.030608714,0.0013209918
0.9767444,0.022167273,0.001088382
6.951697e-4,0.0018296413,0.9974752
0.99294925,0.004440987,0.0026097395
0.033149906,0.9378581,0.028992055
4.3158364e-4,0.0011031778,0.9984653
0.99742967,4.2769438e-4,0.0021426834
0.1899458,0.0072832745,0.802771
0.24609835,0.7532929,6.087923e-4
0.0207767,0.9375843,0.041638978
0.99748373,6.262011e-4,0.0018900998
0.055637676,0.9278936,0.016468676
0.99857783,7.630393e-4,6.591666e-4
0.0022465065,0.9015074,0.09624611
0.19757849,0.8007117,0.0017098073
0.9901264,0.0057685464,0.004105073
0.9814726,0.017745843,7.8151486e-4
0.01665259,0.9825267,8.207114e-4
0.0014664888,0.9974535,0.0010800147
0.005650526,0.99249685,0.0018526637
0.007888828,0.9897054,0.0024057224
0.9960957,0.003067383,8.3685544e-4
0.0030953512,0.99555296,0.001351665
0.0017222485,0.996772,0.0015057906
0.0062568025,0.9897147,0.004028573
0.007823132,0.9907996,0.0013771792
0.92995447,0.06799411,0.0020513486
0.99420506,0.0026178241,0.00317717
0.3509179,0.64779764,0.0012843988
0.0031872953,0.98806435,0.008748352
0.009542976,0.98877853,0.0016784476
0.0015482826,0.0038210044,0.9946307
0.0015679115,0.9958599,0.0025721753
0.0011848398,0.0031207588,0.9956944
0.005534197,0.8514023,0.14306349
0.026698336,0.04467181,0.9286299
0.08009721,0.9191,8.027552e-4
0.005962595,0.016111717,0.97792566
0.0019634159,0.99632025,0.0017163076
0.019044396,0.9669951,0.013960443
0.055270955,0.9002018,0.044527195
0.9400774,0.05201682,0.007905721
0.33553177,0.49546072,0.16900748
0.0020494007,0.9974227,5.278716e-4
7.1955874e-4,0.0043906616,0.99488974
0.99306655,0.005236058,0.0016973881
0.0015231678,0.0011757518,0.99730116
0.9760578,0.02253688,0.0014053757
0.99449855,0.004073533,0.0014280061
0.0030291912,0.9919103,0.0050605536
0.014862209,0.98090863,0.004229168
0.0050312974,0.0022560013,0.9927127
0.001199447,0.9960698,0.0027307593
0.0021936058,0.9879019,0.009904475
0.0022223778,0.9968887,8.8889257e-4
6.068977e-4,0.9945859,0.004807164
0.9927038,0.0055982484,0.0016978899
0.0056033027,0.8975692,0.09682754
0.7579754,0.21452156,0.027502958
7.264569e-4,0.0047973627,0.99447614
5.953514e-4,0.00712433,0.99228036
0.0054215966,0.91910005,0.075478256
0.018260235,0.09640982,0.88533
0.001155486,0.3857683,0.6130762
0.0031396877,0.97143734,0.025422972
0.986402,0.011858636,0.0017393237
0.67827463,0.3208057,9.197833e-4
0.8145724,0.1788679,0.006559673
9.113391e-4,0.9950177,0.004070977
0.0046913917,0.9939447,0.0013639436
0.0035274853,0.99448305,0.0019893872
0.0053715766,0.95389205,0.040736377
0.0024856494,0.99362576,0.0038886126
0.017926568,0.8743764,0.10769703
0.011373769,0.7336185,0.25500765
0.0018300808,0.9338166,0.064353324
0.95709866,0.027472788,0.015428524
0.002648719,0.98541784,0.01193343
0.0016075007,0.9974915,9.01005e-4
0.0012573462,0.9969187,0.0018239979
0.018824639,0.89617264,0.08500263
0.003482254,0.9947995,0.0017182602
0.31787783,0.6805526,0.0015695033
0.009147768,0.98818237,0.0026698573
0.0020210138,0.99652404000000006,0.0014549084
0.0017917232,0.01049899,0.9877093
0.0021005908,0.9974806,4.187394e-4
0.0010304373,0.004111526,0.994858
7.514157e-4,0.9908161,0.00843246
0.0077735526,0.99173874,4.8776646e-4
0.010699379,0.950516,0.03878469
0.29355773,0.6422992,0.064143114
0.020798318,0.9784666,7.350921e-4
0.00882406,0.9892398,0.001936154
0.02193286,3.3913873e-4,0.977728
0.0011562825,0.0012256093,0.99761814
0.0016360455,0.9978777,4.863033e-4
0.00789479,0.98913693,0.0029682624
0.0035673068,0.9958568,5.759228e-4
0.0036467356,0.9948565,0.0014968078
0.997378,0.0016640872,9.579188e-4
8.2225783e-4,0.9984005,7.771825e-4
0.0010968869,0.9976604,0.0012427605
0.00627953,0.9764608,0.017259719
0.0010722497,3.0034786e-4,0.9986274
0.0021691648,0.9789972,0.018833645
6.522898e-4,0.0017192776,0.9976285
0.006686622,0.010158993,0.98315436
0.034135237,0.020761617,0.94510317
0.8761782,0.117526054,0.006295726
0.03261297,0.09982676,0.8675602
0.020089243,0.4912012,0.48870954
0.0075888885,0.99181116,5.998658e-4
0.33330044,0.0055342643,0.66116536
0.015880225,0.9797109,0.004408852
8.8867557e-4,0.0011620033,0.9979493
4.2903388e-4,0.009947289,0.9896236
0.0011955012,0.99684936,0.0019551406
0.0018459586,0.38494924,0.61320484
0.022035785,0.97733235,6.3181133e-4
0.019930674,0.97925204,8.1730075e-4
0.0013221041,0.99185055,0.0068273116
0.006480489,0.63812846,0.35539106
8.858266e-4,0.9980854,0.0010287918
0.00222487,0.9957151,0.002060001
7.114236e-4,0.99881893,4.6954877e-4
7.090027e-4,0.9924286,0.0068624173
0.005495893,0.017957559,0.9765465
0.01214577,0.98014385,0.0077104457
7.943579e-4,0.99443156,0.00477405
0.0032865074,0.9959266,7.869574e-4
0.0036214418,0.0011152549,0.99526334
0.0014520596,0.9977144,8.335456e-4
0.9917658,0.0019797261,0.006254475
0.035505705,0.962157,0.0023372679
3.5015462e-4,0.010596402,0.9890534
0.005050503,0.81799436,0.1769552
0.0014749082,0.0040811854,0.99444395
0.010558323,0.003980045,0.9854616
0.49254993,0.47514528,0.032304782
0.25180978,0.5226831,0.22550713
9.280404e-4,0.0030789461,0.995993
0.99156636,5.1799306e-4,0.007915606
0.99386793,0.0051172865,0.0010148198
0.96942407,0.029350776,0.001225091
0.24855149,0.04405996,0.7073885
0.002443428,0.99600106,0.0015555179
0.0011837163,0.9972799,0.001536349
0.0016419897,0.99800223,3.5574293e-4
0.037716404,0.96024716,0.0020364465
0.006717045,7.961644e-4,0.99248683
0.95097184,0.045424413,0.0036037858
0.001195551,0.0036318987,0.99517256
9.391129e-4,2.4793952e-4,0.9988129
0.9745851,0.01732746,0.00808743
0.0011170041,9.5336814e-4,0.9979296
0.0035562643,7.46365e-4,0.9956974
0.968483,0.028585551,0.0029315054
0.00434707,0.013742236,0.98191065
0.95900595,0.025817553,0.015176492
0.0013207757,0.09093719,0.9077421
0.993103,0.006175871,7.2109525e-4
0.0027271078,0.99606687,0.0012060462
0.0011913759,0.9982134,5.952143e-4
0.64011186,0.3561861,0.0037020482
0.0015830203,0.99727136,0.0011456218
7.5653865e-4,0.9983878,8.5562887e-4
0.0057380623,0.81636876,0.17789315
0.008765354,0.8592584,0.13197625
0.008427888,0.6738364,0.31773567
0.001144814,0.79079527,0.20805995
0.023798218,0.11732764,0.85887414
9.948524e-4,3.5172064e-4,0.9986534
0.7899219,0.19942525,0.010652805
0.8230375,0.17403644,0.0029260872
0.01377557,0.98591775,3.0671977e-4
0.09143672,0.9044847,0.0040785815
0.0015811244,0.99613297,0.0022858644
0.37625247,0.6225305,0.0012169576
5.391318e-4,8.11832e-4,0.99864906
0.0024181523,0.7430789,0.254503
0.03508211,0.020730805,0.94418716
0.3189549,0.07737368,0.6036714
2.3883204e-4,0.0036993907,0.99606174
0.0016643193,0.13349915,0.8648365
0.0011651588,0.9976426,0.001192216
0.0061618267,0.9924793,0.0013588332
0.99868065,7.2584185e-4,5.9342646e-4
0.0013068798,0.9882272,0.010465828
0.00704261,0.9920914,8.658941e-4
0.0017586059,0.036202904,0.96203846
0.02042481,0.06730824,0.912267
0.22820605,0.095801175,0.6759928
8.848812e-4,0.99848074,6.3444354e-4
0.0030664771,0.3544303,0.6425032
0.0012648201,0.99750876,0.001226318
0.0016520834,0.998019,3.2901144e-4
7.279855e-4,0.9981067,0.0011652907
8.0119324e-4,0.99863666,5.621567e-4
0.0024942744,0.0015118918,0.99599385
0.0011333937,0.99851197,3.5460817e-4
0.0012463075,0.997996,7.576891e-4
0.004520485,0.9943973,0.0010822647
0.0023743840000000002,0.99713045,4.9520214e-4
0.0012772953,0.99534947,0.003373234
0.008967894,0.95123583,0.03979627
0.87410355,0.11615403,0.009742461
0.98975617,0.009714909,5.2899093e-4
0.0038198968,0.9589758,0.03720442
0.0014717623,0.9700071,0.028521106
0.060571622,0.9339146,0.0055138385
0.0043913852,0.022091325,0.9735173
0.0019799427,0.045153998,0.9528661
0.9981945,9.55205e-4,8.503794e-4
9.463296e-4,0.0019323828,0.9971213
0.0042622522,0.99152994,0.004207801
0.9425428,0.05694575,5.114212e-4
0.7498798,0.029068604,0.22105163
0.10383601,0.87748396,0.018680057
0.024606453,0.00436383,0.9710297
0.0034919214,0.9101272,0.086380854000000007
0.3772246,0.054145433,0.56863
0.97964245,0.0063077887,0.014049735
0.54397225,0.4552207,8.0708455e-4
0.0015881893,0.99741757,9.942034e-4
0.050996453,0.6951821,0.25382146
0.003363316,0.9962962,0.00034050897000000003
0.044451739999999997,0.2043217,0.75122654
0.004595612,0.111626565,0.88377786
0.99589074,0.0036020388,5.071146e-4
0.009730457,0.6590673,0.33120227
0.0011440263,0.0010336909,0.9978223
0.07365228,0.001502697,0.92484504
0.0011809232,3.9838452e-4,0.9984207
0.9940796,5.106292e-4,0.00540976
7.978553e-4,0.99473083,0.004471303
0.043338884,0.9114558,0.0452053
0.0019946413,0.84884465,0.14916065
0.0010832167,0.008699945,0.99021685
0.090863265,0.1930476,0.7160892
0.007723593,0.011630112,0.98064625
0.21478124,0.0024488773,0.78276986
0.5108629,0.06829623,0.42084092
0.9924044,0.0067156963,8.798518e-4
0.9977449,4.509998e-4,0.0018041196
0.51563585,0.32398298,0.16038118
0.0092879655,0.988663,0.002048989
0.99749655,3.3923626e-4,0.0021642046
0.0013133641,9.6863566e-4,0.997718
6.44645e-4,0.9921314,0.0072238967
0.017776012,0.9733613,0.008862627
0.03371525,0.96568364,6.011705e-4
0.097351864,0.88976544,0.012882699
0.00270146,4.7072416e-4,0.9968278
0.0020759183,4.6405554e-4,0.99746007
0.0043838974,0.9917497,0.0038663656
6.054635e-4,4.286921e-4,0.99896586
0.99668026,0.00268517,6.345534e-4
0.035498865,0.7211233,0.24337785
0.0011704626,0.06639145,0.932438
0.0056302184,0.9093618,0.08500797
0.0018309908,7.944603e-4,0.99737453
8.392985e-4,5.238062e-4,0.9986369
0.9911191,0.0075471904,0.0013336322
0.28339967,0.50297254,0.2136278
0.96494883,0.029794713,0.0052564866
0.9974591,0.001031174,0.0015097896
0.0062262053,0.9928993,8.744127e-4
8.3840115e-4,6.8531267e-4,0.9984763
9.973304e-4,3.5539924e-4,0.9986473
0.0011682108,0.99399865,0.00483307
0.028142592,0.83405066,0.1378067
0.0025731479,0.9379429,0.059483983
0.9418627,0.05358461,0.004552626
0.01767185,0.9814292,8.990194e-4
0.002716081,0.013692754,0.98359114
0.0036432531,0.28713605,0.7092207
0.00451452,0.9800141,0.01547134
4.7982475e-4,0.0019621858,0.997558
0.012381541,0.96808916,0.019529235
0.11928108,0.87461287,0.0061059506
0.0031438917,0.9945977,0.002258414
0.05706309,0.934297,0.00863992
0.003599431,0.15656242,0.8398382
6.646639e-4,0.0033956696,0.99593973
0.0019209696,0.371088,0.62699103
4.4807576e-4,0.0011136252,0.9984383
0.27099895,0.012549474,0.7164516
0.20022543,0.50002885,0.29974568
0.7986908,0.18674286,0.014566395
0.54779506,0.44702086,0.0051840404
0.024299163,0.97458774,0.0011131155
6.861821e-4,0.015887171,0.9834267
8.0323836e-4,0.0010636203,0.9981331
5.61131e-4,6.5181346e-4,0.9987871
0.0037510197,0.009175121,0.9870739
0.39402813,0.60392416,0.0020477402
5.4791983e-4,0.9934429,0.0060090944
0.0013292138,0.04982485,0.94884586
9.0186164e-4,0.9936978,0.0054003927
0.0012315845,0.99436355,0.004404872
0.0013526776,0.9979134,7.338445e-4
8.244948e-4,0.002652055,0.99652344
0.001137218,0.021814708,0.97704804
0.005423284,0.31912515,0.6754516
4.5695118e-4,0.9971794,0.0023637225
0.00396121,0.019243322,0.97679543
0.7288978,0.015937453,0.25516468
0.002831148,0.65266675,0.34450218
6.040244e-4,4.2667237e-4,0.9989693
0.035622913,0.9551423,0.009234718
0.9917035,0.0042865044,0.004009948
0.031239623,0.17543873,0.7933216
6.4346264e-4,5.9265073e-4,0.9987639
5.653651e-4,6.856136e-4,0.998749
0.0020840415,0.0036488303,0.99426717
0.0010543476,0.0010747216,0.9978709
0.0064446004,0.04002089,0.9535345
0.0023149028,0.99695045,7.347333e-4
0.028529944,0.96867394,0.0027961305
0.0098763695,0.9892735,8.501334e-4
0.008905203,0.9881936,0.0029012437
0.048194632,0.20667359,0.7451318
0.535313,0.009928568,0.45475847
0.012899374,0.9858657,0.0012349067
0.001865887,0.018801294,0.97933275
0.0222476,0.003922166,0.9738303
0.009926689,0.025972605,0.96410066
0.00087937689999999995,0.0013280411000000001,0.9977926
0.06690166,0.93216854,9.297602e-4
7.5166125e-4,0.012387606,0.9868607
0.40590006,0.57924944,0.0148504935
0.5706424,0.22649227,0.20286527
0.002813155,0.9951611,0.0020257807
7.6620874e-4,0.99806935,0.0011644172
4.0827115e-4,0.0031009675000000002,0.9964908
0.02716314,0.008176355,0.9646605
0.009036824,0.004674044,0.98628914
0.0028349927,0.37133738,0.6258276
0.22936703,0.7262754,0.044357534
0.0032918646,0.99601716,6.909105e-4
4.1254758e-4,6.707574e-4,0.99891675
0.28475365,0.70628554,0.008960794
0.38026708,0.6161169,0.0036159898
0.5479277,0.4508753,0.0011970414
0.6424092,0.3556226,0.00196817
0.94471776,0.05430757,9.746648e-4
0.005993399,0.92996204,0.06404453
0.82689404,0.09239227,0.08071363
0.9976539,8.500129e-4,0.0014961832
0.011157002,0.760295,0.22854804
0.021644095,0.943372,0.03498389
0.045571577,0.95184684,0.002581614
0.021119257,0.978298,5.8280677e-4
0.0019402246,0.98308784,0.014971897
0.020139987,0.54352355,0.43633643
0.04337966,0.0010838995,0.9555365
0.04216752,0.9530841,0.0047483197
3.0733575e-4,0.99773043,0.001962277
0.9898803,0.008624421,0.0014953183
7.607244e-4,3.9565781e-4,0.99884355
0.23637909,0.76037544,0.0032453665
0.9428518,0.055387344,0.0017609549
8.8607694e-4,0.0017903618,0.9973236
0.3200345,0.015490938,0.66447455
0.0038797671,0.030214138,0.96590614
0.0010807159,3.316511e-4,0.9985876
0.26624548,0.099895306,0.6338592
0.001841979,0.001223828,0.9969342
0.99864954,6.9943024e-4,6.510323e-4
0.006794269,0.017267866,0.9759379
0.22789772,0.040107276,0.7319949
0.071961604,0.92580897,0.0022293788
0.0035852795,6.295041e-4,0.9957852
6.5932696e-4,0.9743595,0.024981167
0.007440586,0.9912417,0.0013176553
0.0016822057,0.99675435,0.0015634056
0.0020348425,0.997463,5.021318e-4
0.011541735,0.9874392,0.0010190093
0.0013245213,0.9946149,0.004060525
5.512478e-4,0.9939703,0.0054784697
0.002189066,0.995516,0.002294976
0.0010696972,0.99787176,0.0010585918
0.0023567327,0.98796695,0.009676422
0.0013210628,0.99794215,7.3678466e-4
0.23345695,0.76300144,0.0035415585
0.006631583,0.9898403,0.0035280616
0.032247387,0.9669973,7.5532147e-4
0.001030805,0.9975535,0.0014157535
0.0017075713,0.99772555,5.6683354e-4
0.001955653,0.9972295,8.147778e-4
0.0015794307,0.99797636,4.4422675e-4
8.720726e-4,0.9985708,5.570539e-4
7.3974056e-4,0.99838233,8.7803736e-4
0.0013242193,0.9974407,0.0012351088
0.0014105705,0.9963947,0.0021947382
0.0012853442,0.99583167,0.0028829924
0.004994822,0.9912822,0.003723006
7.1521726e-4,0.99803406,0.001250725
0.0010611942,0.99819034,7.48497e-4
0.0013681795,0.99700874,0.0016230334
5.1722e-4,0.9972241,0.0022586968
0.0013528689,0.0015096805,0.9971374
6.795332e-4,0.99787474,0.0014457684
0.031692397,0.86158776,0.106719814
0.08271007,0.9162678,0.0010220852
6.0521695e-4,0.9985514,8.433288e-4
0.003130471,0.9950895,0.0017800335
8.233015e-4,0.96322256,0.035954192
0.24620135,0.7481865,0.005612164
0.02547643,0.7443716,0.23015192
0.98966354,0.009948273,3.881883e-4
0.0026221278,0.99355716,0.0038206223
0.1414953,0.857559,9.456699e-4
0.8843571,0.113823876,0.0018191024
0.0025222125,0.0021721183,0.9953056
0.0016085691,0.9977937,5.97838e-4
9.964794e-4,0.9983872,6.162301e-4
0.003910034,0.9891627,0.0069273235
0.0012172183,0.9821326,0.016650029
0.99880433,8.0189726e-4,3.9380774e-4
0.32078728,0.6749465,0.0042662425
0.09309409,0.8074972,0.09940876
0.0042432817,0.93262017,0.0631365
0.0033279744,0.069580324,0.9270918
0.00851448,0.98693615,0.0045493864
0.0011834872,0.9941334,0.004683176
0.005679307,0.5667669,0.42755377
0.0014982176,0.993317,0.005184659
0.0074808174,0.9670904,0.025428837
0.002219489,0.9933935,0.00438708
0.010834033,0.9871209,0.0020451092
0.024478609,0.9743953,0.0011261328
8.285234e-4,0.9918119,0.00735958
0.0018725962,0.98853624,0.009591113
6.2238745e-4,0.99844605,9.316046e-4
0.024555676,0.97501093,4.3343092e-4
0.98736155,0.0094967615,0.0031417164
0.001980146,0.99708384,9.360917e-4
0.9371606,0.036119975,0.02671947
0.6066189,0.3918764,0.0015047552
0.99640626,0.0023831776,0.001210506
0.85104084,0.14200136,0.0069579063
0.010496086,0.27236646,0.71713746
0.93511885,0.06425096,6.301658e-4
0.8825333,0.0036945587,0.11377215
0.044118207,0.80392325,0.15195855
0.0042728074,0.92462105000000006,0.071106166
0.9683239,0.030902833,7.7332265e-4
0.124142274,0.7578056,0.118052065
